country,party,name1,name2,name3,name4,name5,name6,election,vote_share,change,year,prime_minister_last,cabinet_party_last,election_id,enep1
Italy,MSI-DN (LL),MSI-DN,LL,NA,NA,NA,NA,1958,4.8,0,1958,0,0,507,3.8514578152239167
Italy,MSI-DN (LL),MSI-DN,LL,NA,NA,NA,NA,1963,5.1,0,1963,0,0,380,4.140212941035524
Italy,MSI-DN (LL),MSI-DN,LL,NA,NA,NA,NA,1968,4.5,0,1968,0,0,261,3.958704100668232
Italy,MSI-DN (LL),MSI-DN,LL,NA,NA,NA,NA,1972,8.7,0,1972,0,0,65,4.072712084606824
Italy,MSI-DN (LL),MSI-DN,LL,NA,NA,NA,NA,1976,6.1,0,1976,0,0,502,3.526729445264226
Italy,MSI-DN (LL),MSI-DN,LL,NA,NA,NA,NA,1979,5.3,0,1979,0,0,604,3.9225914441315872
Italy,MSI-DN (LL),MSI-DN,LL,NA,NA,NA,NA,1983,6.8,0,1983,0,0,617,4.517099919298357
Italy,MSI-DN (LL),MSI-DN,LL,NA,NA,NA,NA,1987,5.9,1,1987,0,0,17,4.645691099940731
Italy,MSI-DN (LL),MSI-DN,LL,NA,NA,NA,NA,1992,5.4,1,1992,0,0,605,6.615226080107017
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,1946,19,0,1946,0,0,NaN,4.6769421757894705
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,1948,31,1,1948,0,0,467,2.942484627053206
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,1953,22.6,1,1953,0,0,642,4.170440821356799
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,1958,22.7,0,1958,0,0,507,3.8514578152239167
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,1963,25.3,0,1963,0,0,380,4.140212941035524
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,1968,26.9,0,1968,0,0,261,3.958704100668232
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,1972,27.1,0,1972,0,0,65,4.072712084606824
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,1976,34.4,0,1976,0,0,502,3.526729445264226
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,1979,30.4,0,1979,0,0,604,3.9225914441315872
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,1983,29.9,0,1983,0,0,617,4.517099919298357
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,1987,26.6,0,1987,0,0,17,4.645691099940731
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,1992,16.1,1,1992,0,0,605,6.615226080107017
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,1994,20.4,1,1994,0,0,146,7.734689568207863
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,1996,21.1,1,1996,0,0,NaN,7.1229357998031455
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,2001,16.6,0,2001,0,1,498,6.374001779090861
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,2006,31.3,1,2006,0,0,107,5.468469379068617
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,2008,33.2,1,2008,0,0,111,3.7981087086550653
Italy,"PD (FDP, PCI, PDS, DS, ULIVO)",PD,FDP,PCI,PDS,DS,ULIVO,2013,25.4,0,2013,0,0,NaN,5.328872517490387
Italy,PLI (MSI),PLI,MSI,NA,NA,NA,NA,1946,6.8,0,1946,0,0,NaN,4.6769421757894705
Italy,PLI (MSI),PLI,MSI,NA,NA,NA,NA,1948,3.8,1,1948,0,1,467,2.942484627053206
Italy,PLI (MSI),PLI,MSI,NA,NA,NA,NA,1953,3,0,1953,0,0,642,4.170440821356799
Italy,PLI (MSI),PLI,MSI,NA,NA,NA,NA,1958,3.5,0,1958,0,0,507,3.8514578152239167
Italy,PLI (MSI),PLI,MSI,NA,NA,NA,NA,1963,7,0,1963,0,0,380,4.140212941035524
Italy,PLI (MSI),PLI,MSI,NA,NA,NA,NA,1968,5.8,0,1968,0,0,261,3.958704100668232
Italy,PLI (MSI),PLI,MSI,NA,NA,NA,NA,1972,3.9,1,1972,0,0,65,4.072712084606824
Italy,PLI (MSI),PLI,MSI,NA,NA,NA,NA,1976,1.3,0,1976,0,0,502,3.526729445264226
Italy,PLI (MSI),PLI,MSI,NA,NA,NA,NA,1979,1.9,0,1979,0,0,604,3.9225914441315872
Italy,PLI (MSI),PLI,MSI,NA,NA,NA,NA,1983,2.9,0,1983,0,1,617,4.517099919298357
Italy,PLI (MSI),PLI,MSI,NA,NA,NA,NA,1987,2.1,0,1987,0,0,17,4.645691099940731
Italy,PLI (MSI),PLI,MSI,NA,NA,NA,NA,1992,2.8,0,1992,0,1,605,6.615226080107017
Italy,PNM (US),PNM,US,NA,NA,NA,NA,1946,2.8,0,1946,0,0,NaN,4.6769421757894705
Italy,PNM (US),PNM,US,NA,NA,NA,NA,1948,2.8,1,1948,0,0,467,2.942484627053206
Italy,PNM (US),PNM,US,NA,NA,NA,NA,1953,6.9,1,1953,0,0,642,4.170440821356799
Italy,PNM (US),PNM,US,NA,NA,NA,NA,1958,4.8,0,1958,0,0,507,3.8514578152239167
Italy,PNM (US),PNM,US,NA,NA,NA,NA,1963,1.7,0,1963,0,0,380,4.140212941035524
Italy,PNM (US),PNM,US,NA,NA,NA,NA,1968,1.3,0,1968,0,0,261,3.958704100668232
Italy,PRI,PRI,NA,NA,NA,NA,NA,1946,4.4,0,1946,0,0,NaN,4.6769421757894705
Italy,PRI,PRI,NA,NA,NA,NA,NA,1948,2.5,0,1948,0,1,467,2.942484627053206
Italy,PRI,PRI,NA,NA,NA,NA,NA,1953,1.6,0,1953,0,1,642,4.170440821356799
Italy,PRI,PRI,NA,NA,NA,NA,NA,1958,1.4,0,1958,0,0,507,3.8514578152239167
Italy,PRI,PRI,NA,NA,NA,NA,NA,1963,1.4,0,1963,0,1,380,4.140212941035524
Italy,PRI,PRI,NA,NA,NA,NA,NA,1968,2,0,1968,0,1,261,3.958704100668232
Italy,PRI,PRI,NA,NA,NA,NA,NA,1972,2.9,0,1972,0,0,65,4.072712084606824
Italy,PRI,PRI,NA,NA,NA,NA,NA,1976,3.1,0,1976,0,0,502,3.526729445264226
Italy,PRI,PRI,NA,NA,NA,NA,NA,1979,3,0,1979,0,1,604,3.9225914441315872
Italy,PRI,PRI,NA,NA,NA,NA,NA,1983,5.1,0,1983,0,0,617,4.517099919298357
Italy,PRI,PRI,NA,NA,NA,NA,NA,1987,3.7,0,1987,0,0,17,4.645691099940731
Italy,PRI,PRI,NA,NA,NA,NA,NA,1992,4.4,0,1992,0,0,605,6.615226080107017
Italy,PSDI (UDN),PSDI,UDN,NA,NA,NA,NA,1948,7.1,0,1948,0,1,467,2.942484627053206
Italy,PSDI (UDN),PSDI,UDN,NA,NA,NA,NA,1953,4.5,0,1953,0,0,642,4.170440821356799
Italy,PSDI (UDN),PSDI,UDN,NA,NA,NA,NA,1958,4.5,0,1958,0,0,507,3.8514578152239167
Italy,PSDI (UDN),PSDI,UDN,NA,NA,NA,NA,1963,6.1,0,1963,0,1,380,4.140212941035524
Italy,PSDI (UDN),PSDI,UDN,NA,NA,NA,NA,1972,5.1,0,1972,0,0,65,4.072712084606824
Italy,PSDI (UDN),PSDI,UDN,NA,NA,NA,NA,1976,3.4,0,1976,0,0,502,3.526729445264226
Italy,PSDI (UDN),PSDI,UDN,NA,NA,NA,NA,1979,3.8,0,1979,0,1,604,3.9225914441315872
Italy,PSDI (UDN),PSDI,UDN,NA,NA,NA,NA,1983,4.1,0,1983,0,1,617,4.517099919298357
Italy,PSDI (UDN),PSDI,UDN,NA,NA,NA,NA,1987,2.9,0,1987,0,0,17,4.645691099940731
Italy,PSDI (UDN),PSDI,UDN,NA,NA,NA,NA,1992,2.7,0,1992,0,1,605,6.615226080107017
Italy,PSI,PSI,NA,NA,NA,NA,NA,1946,20.7,0,1946,0,0,NaN,4.6769421757894705
Italy,PSI,PSI,NA,NA,NA,NA,NA,1953,12.8,0,1953,0,0,642,4.170440821356799
Italy,PSI,PSI,NA,NA,NA,NA,NA,1958,14.2,0,1958,0,0,507,3.8514578152239167
Italy,PSI,PSI,NA,NA,NA,NA,NA,1963,13.8,0,1963,0,0,380,4.140212941035524
Italy,PSI,PSI,NA,NA,NA,NA,NA,1968,14.5,0,1968,0,1,261,3.958704100668232
Italy,PSI,PSI,NA,NA,NA,NA,NA,1972,9.6,0,1972,0,0,65,4.072712084606824
Italy,PSI,PSI,NA,NA,NA,NA,NA,1976,9.6,0,1976,0,0,502,3.526729445264226
Italy,PSI,PSI,NA,NA,NA,NA,NA,1979,9.8,0,1979,0,0,604,3.9225914441315872
Italy,PSI,PSI,NA,NA,NA,NA,NA,1983,11.4,0,1983,0,1,617,4.517099919298357
Italy,PSI,PSI,NA,NA,NA,NA,NA,1987,14.3,0,1987,0,0,17,4.645691099940731
Italy,PSI,PSI,NA,NA,NA,NA,NA,1992,13.6,0,1992,0,1,605,6.615226080107017
Italy,PSI,PSI,NA,NA,NA,NA,NA,1994,2.2,0,1994,0,1,146,7.734689568207863
Italy,SC,SC,NA,NA,NA,NA,NA,2013,8.3,0,2013,0,0,NaN,5.328872517490387
Italy,"SEL (PRC, SA)",SEL,PRC,SA,NA,NA,NA,1992,5.6,0,1992,0,0,605,6.615226080107017
Italy,"SEL (PRC, SA)",SEL,PRC,SA,NA,NA,NA,1994,6,0,1994,0,0,146,7.734689568207863
Italy,"SEL (PRC, SA)",SEL,PRC,SA,NA,NA,NA,1996,8.6,0,1996,0,0,NaN,7.1229357998031455
Italy,"SEL (PRC, SA)",SEL,PRC,SA,NA,NA,NA,2001,5,0,2001,0,0,498,6.374001779090861
Italy,"SEL (PRC, SA)",SEL,PRC,SA,NA,NA,NA,2006,5.8,0,2006,0,0,107,5.468469379068617
Italy,"SEL (PRC, SA)",SEL,PRC,SA,NA,NA,NA,2008,3.1,1,2008,0,1,111,3.7981087086550653
Italy,"SEL (PRC, SA)",SEL,PRC,SA,NA,NA,NA,2013,3.2,1,2013,0,0,NaN,5.328872517490387
Italy,SVP,SVP,NA,NA,NA,NA,NA,2008,0.4,0,2008,0,0,111,3.7981087086550653
Italy,SVP,SVP,NA,NA,NA,NA,NA,2013,0.4,0,2013,0,0,NaN,5.328872517490387
Italy,"UDC (CCD, CCD-CDU)",UDC,CCD,CCD-CDU,NA,NA,NA,1996,5.8,0,1996,0,0,NaN,7.1229357998031455
Italy,"UDC (CCD, CCD-CDU)",UDC,CCD,CCD-CDU,NA,NA,NA,2001,3.2,0,2001,0,0,498,6.374001779090861
Italy,"UDC (CCD, CCD-CDU)",UDC,CCD,CCD-CDU,NA,NA,NA,2006,6.8,1,2006,0,1,107,5.468469379068617
Italy,"UDC (CCD, CCD-CDU)",UDC,CCD,CCD-CDU,NA,NA,NA,2008,5.6,0,2008,0,0,111,3.7981087086550653
Italy,"UDC (CCD, CCD-CDU)",UDC,CCD,CCD-CDU,NA,NA,NA,2013,1.8,0,2013,0,0,NaN,5.328872517490387
Italy,UQ,UQ,NA,NA,NA,NA,NA,1946,5.3,0,1946,0,0,NaN,4.6769421757894705
Latvia,DPS (DCP),DPS,DCP,NA,NA,NA,NA,1993,4.8,0,1993,0,0,564,6.2177843371100225
Latvia,DPS (DCP),DPS,DCP,NA,NA,NA,NA,1995,15.2,1,1995,0,0,534,9.63719187704529
Latvia,DPS (DCP),DPS,DCP,NA,NA,NA,NA,1998,1.6,0,1998,0,0,615,6.940590200178558
Latvia,KDS (LKDS),KDS,LKDS,NA,NA,NA,NA,1993,5,0,1993,0,0,564,6.2177843371100225
Latvia,KDS (LKDS),KDS,LKDS,NA,NA,NA,NA,1998,2.3,1,1998,0,1,615,6.940590200178558
Latvia,KDS (LKDS),KDS,LKDS,NA,NA,NA,NA,2010,0.4,0,2010,0,0,690,4.630381038152466
Latvia,LC,LC,NA,NA,NA,NA,NA,1993,32.4,0,1993,0,0,564,6.2177843371100225
Latvia,LC,LC,NA,NA,NA,NA,NA,1995,14.7,0,1995,1,1,534,9.63719187704529
Latvia,LC,LC,NA,NA,NA,NA,NA,1998,18.4,0,1998,0,1,615,6.940590200178558
Latvia,LC,LC,NA,NA,NA,NA,NA,2002,4.9,0,2002,1,1,260,6.735115929383108
Latvia,LNNK,LNNK,NA,NA,NA,NA,NA,1993,13.4,0,1993,0,0,564,6.2177843371100225
Latvia,LNNK,LNNK,NA,NA,NA,NA,NA,1995,6.3,0,1995,0,0,534,9.63719187704529
Latvia,"LPP/LC (JP, LPP, PLL)",LPP/LC,JP,LPP,PLL,NA,NA,1998,7.3,0,1998,0,0,615,6.940590200178558
Latvia,"LPP/LC (JP, LPP, PLL)",LPP/LC,JP,LPP,PLL,NA,NA,2002,9.6,1,2002,0,1,260,6.735115929383108
Latvia,"LPP/LC (JP, LPP, PLL)",LPP/LC,JP,LPP,PLL,NA,NA,2006,8.6,1,2006,0,1,52,7.559318725937571
Latvia,"LPP/LC (JP, LPP, PLL)",LPP/LC,JP,LPP,PLL,NA,NA,2010,7.7,1,2010,0,0,690,4.630381038152466
Latvia,LRA,LRA,NA,NA,NA,NA,NA,2014,6.7,0,2014,0,0,831,5.645316074770926
Latvia,"LSDSP (LDDP, DT, LSDA, A)",LSDSP,LDDP,DT,LSDA,A,NA,1993,1.6,0,1993,0,0,564,6.2177843371100225
Latvia,"LSDSP (LDDP, DT, LSDA, A)",LSDSP,LDDP,DT,LSDA,A,NA,1995,4.6,1,1995,0,0,534,9.63719187704529
Latvia,"LSDSP (LDDP, DT, LSDA, A)",LSDSP,LDDP,DT,LSDA,A,NA,1998,12.8,1,1998,0,0,615,6.940590200178558
Latvia,"LSDSP (LDDP, DT, LSDA, A)",LSDSP,LDDP,DT,LSDA,A,NA,2002,4,1,2002,0,0,260,6.735115929383108
Latvia,"LSDSP (LDDP, DT, LSDA, A)",LSDSP,LDDP,DT,LSDA,A,NA,2006,3.5,0,2006,0,0,52,7.559318725937571
Latvia,"LSDSP (LDDP, DT, LSDA, A)",LSDSP,LDDP,DT,LSDA,A,NA,2010,0.6,1,2010,0,0,690,4.630381038152466
Latvia,LSP (LKP),LSP,LKP,NA,NA,NA,NA,1990,21.5,0,1990,0,0,NaN,1.9357372458286881
Latvia,LSP (LKP),LSP,LKP,NA,NA,NA,NA,1993,0,1,1993,0,0,564,6.2177843371100225
Latvia,LSP (LKP),LSP,LKP,NA,NA,NA,NA,1995,5.6,0,1995,0,0,534,9.63719187704529
Latvia,LTF,LTF,NA,NA,NA,NA,NA,1990,68.2,0,1990,0,0,NaN,1.9357372458286881
Latvia,LTF,LTF,NA,NA,NA,NA,NA,1993,2.6,0,1993,1,1,564,6.2177843371100225
Latvia,LTF,LTF,NA,NA,NA,NA,NA,1995,1.2,0,1995,0,0,534,9.63719187704529
Latvia,LVP,LVP,NA,NA,NA,NA,NA,1993,0.1,0,1993,0,0,564,6.2177843371100225
Latvia,LVP,LVP,NA,NA,NA,NA,NA,1995,7.2,0,1995,0,0,534,9.63719187704529
Latvia,LVP,LVP,NA,NA,NA,NA,NA,1998,0.5,0,1998,0,0,615,6.940590200178558
Latvia,NA (TB/LNNK),"NA",TB/LNNK,NA,NA,NA,NA,1998,14.7,0,1998,1,1,615,6.940590200178558
Latvia,NA (TB/LNNK),"NA",TB/LNNK,NA,NA,NA,NA,2002,5.4,0,2002,0,1,260,6.735115929383108
Latvia,NA (TB/LNNK),"NA",TB/LNNK,NA,NA,NA,NA,2006,6.9,0,2006,0,0,52,7.559318725937571
Latvia,NA (TB/LNNK),"NA",TB/LNNK,NA,NA,NA,NA,2010,7.7,1,2010,0,1,690,4.630381038152466
Latvia,NA (TB/LNNK),"NA",TB/LNNK,NA,NA,NA,NA,2011,13.9,0,2011,0,0,765,5.123108775347891
Latvia,NA (TB/LNNK),"NA",TB/LNNK,NA,NA,NA,NA,2014,16.6,0,2014,0,1,831,5.645316074770926
Latvia,NSL,NSL,NA,NA,NA,NA,NA,2014,6.9,0,2014,0,0,831,5.645316074770926
Latvia,PCTVL (L),PCTVL,L,NA,NA,NA,NA,1993,5.8,0,1993,0,0,564,6.2177843371100225
Latvia,PCTVL (L),PCTVL,L,NA,NA,NA,NA,2002,19.1,0,2002,0,0,260,6.735115929383108
Latvia,PCTVL (L),PCTVL,L,NA,NA,NA,NA,2006,6,0,2006,0,0,52,7.559318725937571
Latvia,PCTVL (L),PCTVL,L,NA,NA,NA,NA,2010,1.4,0,2010,0,0,690,4.630381038152466
Latvia,RP,RP,NA,NA,NA,NA,NA,2011,20.8,0,2011,0,0,765,5.123108775347891
Latvia,SDPS (SC),SDPS,SC,NA,NA,NA,NA,2006,14.4,0,2006,0,0,52,7.559318725937571
Latvia,SDPS (SC),SDPS,SC,NA,NA,NA,NA,2010,26,0,2010,0,0,690,4.630381038152466
Latvia,SDPS (SC),SDPS,SC,NA,NA,NA,NA,2011,28.4,0,2011,0,0,765,5.123108775347891
Latvia,SDPS (SC),SDPS,SC,NA,NA,NA,NA,2014,23,1,2014,0,0,831,5.645316074770926
Latvia,"SDPS (SL, TSP)",SDPS,SL,TSP,NA,NA,NA,1993,12,0,1993,0,0,564,6.2177843371100225
Latvia,"SDPS (SL, TSP)",SDPS,SL,TSP,NA,NA,NA,1995,5.6,1,1995,0,0,534,9.63719187704529
Latvia,"SDPS (SL, TSP)",SDPS,SL,TSP,NA,NA,NA,1998,14.2,0,1998,0,0,615,6.940590200178558
Latvia,TB,TB,NA,NA,NA,NA,NA,1993,5.4,0,1993,0,0,564,6.2177843371100225
Latvia,TB,TB,NA,NA,NA,NA,NA,1995,12,0,1995,0,0,534,9.63719187704529
Latvia,TKL,TKL,NA,NA,NA,NA,NA,1995,15,0,1995,0,0,534,9.63719187704529
Latvia,TKL,TKL,NA,NA,NA,NA,NA,1998,1.7,0,1998,0,0,615,6.940590200178558
Latvia,TP,TP,NA,NA,NA,NA,NA,1998,21.2,0,1998,0,0,615,6.940590200178558
Latvia,TP,TP,NA,NA,NA,NA,NA,2002,16.7,0,2002,0,1,260,6.735115929383108
Latvia,TP,TP,NA,NA,NA,NA,NA,2006,19.6,0,2006,1,1,52,7.559318725937571
Latvia,V (JL),V,JL,NA,NA,NA,NA,2002,24,0,2002,0,0,260,6.735115929383108
Latvia,V (JL),V,JL,NA,NA,NA,NA,2006,16.4,0,2006,0,0,52,7.559318725937571
Latvia,V (JL),V,JL,NA,NA,NA,NA,2010,31.2,1,2010,1,1,690,4.630381038152466
Latvia,V (JL),V,JL,NA,NA,NA,NA,2011,18.8,0,2011,1,1,765,5.123108775347891
Latvia,V (JL),V,JL,NA,NA,NA,NA,2014,21.9,0,2014,1,1,831,5.645316074770926
Latvia,ZZS (LZS),ZZS,LZS,NA,NA,NA,NA,1993,10.7,0,1993,0,0,564,6.2177843371100225
Latvia,ZZS (LZS),ZZS,LZS,NA,NA,NA,NA,1995,6.4,0,1995,0,0,534,9.63719187704529
Latvia,ZZS (LZS),ZZS,LZS,NA,NA,NA,NA,1998,2.5,0,1998,0,1,615,6.940590200178558
Latvia,ZZS (LZS),ZZS,LZS,NA,NA,NA,NA,2002,9.5,1,2002,0,0,260,6.735115929383108
Latvia,ZZS (LZS),ZZS,LZS,NA,NA,NA,NA,2006,16.7,0,2006,0,1,52,7.559318725937571
Latvia,ZZS (LZS),ZZS,LZS,NA,NA,NA,NA,2010,19.7,0,2010,0,1,690,4.630381038152466
Latvia,ZZS (LZS),ZZS,LZS,NA,NA,NA,NA,2011,12.2,0,2011,0,1,765,5.123108775347891
Latvia,ZZS (LZS),ZZS,LZS,NA,NA,NA,NA,2014,19.5,0,2014,0,1,831,5.645316074770926
Lithuania,DK,DK,NA,NA,NA,NA,NA,2012,8,0,2012,0,0,786,8.298858576888005
Lithuania,DK,DK,NA,NA,NA,NA,NA,2016,0.3,0,2016,0,0,1009,7.4437834602230595
Lithuania,DP,DP,NA,NA,NA,NA,NA,2004,28.4,0,2004,0,0,214,5.8255927777533065
Lithuania,DP,DP,NA,NA,NA,NA,NA,2008,9,0,2008,0,0,646,9.042453212010564
Lithuania,DP,DP,NA,NA,NA,NA,NA,2012,19.8,0,2012,0,0,786,8.298858576888005
Lithuania,DP,DP,NA,NA,NA,NA,NA,2016,4.7,0,2016,0,1,1009,7.4437834602230595
Lithuania,LCP (AKK),LCP,AKK,NA,NA,NA,NA,2012,0.9,0,2012,0,0,786,8.298858576888005
Lithuania,LCP (AKK),LCP,AKK,NA,NA,NA,NA,2016,6.3,1,2016,0,0,1009,7.4437834602230595
Lithuania,LCS (LCJ),LCS,LCJ,NA,NA,NA,NA,1992,2.5,0,1992,0,0,439,3.8477028241830324
Lithuania,LCS (LCJ),LCS,LCJ,NA,NA,NA,NA,1996,8.7,1,1996,0,0,566,7.4332695414421615
Lithuania,LCS (LCJ),LCS,LCJ,NA,NA,NA,NA,2000,2.9,0,2e3,0,1,59,5.6576768352503635
Lithuania,"LDDP (LKP, SDK)",LDDP,LKP,SDK,NA,NA,NA,1990,34.1,0,1990,0,0,NaN,2.867325298705668
Lithuania,"LDDP (LKP, SDK)",LDDP,LKP,SDK,NA,NA,NA,1992,44,1,1992,0,0,439,3.8477028241830324
Lithuania,"LDDP (LKP, SDK)",LDDP,LKP,SDK,NA,NA,NA,1996,10.1,0,1996,1,1,566,7.4332695414421615
Lithuania,"LDDP (LKP, SDK)",LDDP,LKP,SDK,NA,NA,NA,2000,31.1,1,2e3,0,0,59,5.6576768352503635
Lithuania,LiCS,LiCS,NA,NA,NA,NA,NA,2004,9.2,0,2004,0,0,214,5.8255927777533065
Lithuania,LiCS,LiCS,NA,NA,NA,NA,NA,2008,5.3,0,2008,0,1,646,9.042453212010564
Lithuania,LKD (LKDP-LPKTS-LDP),LKD,LKDP-LPKTS-LDP,NA,NA,NA,NA,1990,1.5,0,1990,0,0,NaN,2.867325298705668
Lithuania,LKD (LKDP-LPKTS-LDP),LKD,LKDP-LPKTS-LDP,NA,NA,NA,NA,1992,12.6,1,1992,0,1,439,3.8477028241830324
Lithuania,LKD (LKDP-LPKTS-LDP),LKD,LKDP-LPKTS-LDP,NA,NA,NA,NA,1996,10.4,1,1996,0,0,566,7.4332695414421615
Lithuania,LKD (LKDP-LPKTS-LDP),LKD,LKDP-LPKTS-LDP,NA,NA,NA,NA,2000,3.1,0,2e3,0,1,59,5.6576768352503635
Lithuania,LKD (LKDP-LPKTS-LDP),LKD,LKDP-LPKTS-LDP,NA,NA,NA,NA,2004,1.4,1,2004,0,0,214,5.8255927777533065
Lithuania,LKP-TSKP,LKP-TSKP,NA,NA,NA,NA,NA,1990,5.2,0,1990,0,0,NaN,2.867325298705668
Lithuania,LLRA,LLRA,NA,NA,NA,NA,NA,2012,5.8,0,2012,0,0,786,8.298858576888005
Lithuania,LLRA,LLRA,NA,NA,NA,NA,NA,2016,5.5,0,2016,0,1,1009,7.4437834602230595
Lithuania,LLS,LLS,NA,NA,NA,NA,NA,1992,1.5,0,1992,0,0,439,3.8477028241830324
Lithuania,LLS,LLS,NA,NA,NA,NA,NA,1996,1.9,0,1996,0,0,566,7.4332695414421615
Lithuania,LLS,LLS,NA,NA,NA,NA,NA,2000,17.3,0,2e3,0,0,59,5.6576768352503635
Lithuania,LRLS,LRLS,NA,NA,NA,NA,NA,2008,5.7,0,2008,0,0,646,9.042453212010564
Lithuania,LRLS,LRLS,NA,NA,NA,NA,NA,2012,8.6,0,2012,0,1,786,8.298858576888005
Lithuania,LRLS,LRLS,NA,NA,NA,NA,NA,2016,9,0,2016,0,0,1009,7.4437834602230595
Lithuania,LSDP (LSDP-NS),LSDP,LSDP-NS,NA,NA,NA,NA,1990,6.7,0,1990,0,0,NaN,2.867325298705668
Lithuania,LSDP (LSDP-NS),LSDP,LSDP-NS,NA,NA,NA,NA,1992,6.1,0,1992,0,0,439,3.8477028241830324
Lithuania,LSDP (LSDP-NS),LSDP,LSDP-NS,NA,NA,NA,NA,1996,6.9,0,1996,0,0,566,7.4332695414421615
Lithuania,LSDP (LSDP-NS),LSDP,LSDP-NS,NA,NA,NA,NA,2004,20.7,1,2004,1,1,214,5.8255927777533065
Lithuania,LSDP (LSDP-NS),LSDP,LSDP-NS,NA,NA,NA,NA,2008,11.8,1,2008,1,1,646,9.042453212010564
Lithuania,LSDP (LSDP-NS),LSDP,LSDP-NS,NA,NA,NA,NA,2012,18.4,0,2012,0,0,786,8.298858576888005
Lithuania,LSDP (LSDP-NS),LSDP,LSDP-NS,NA,NA,NA,NA,2016,14.4,0,2016,1,1,1009,7.4437834602230595
Lithuania,"LVZS (VNDS, LVLS)",LVZS,VNDS,LVLS,NA,NA,NA,2004,6.6,0,2004,0,0,214,5.8255927777533065
Lithuania,"LVZS (VNDS, LVLS)",LVZS,VNDS,LVLS,NA,NA,NA,2008,3.7,1,2008,0,1,646,9.042453212010564
Lithuania,"LVZS (VNDS, LVLS)",LVZS,VNDS,LVLS,NA,NA,NA,2012,3.9,0,2012,0,0,786,8.298858576888005
Lithuania,"LVZS (VNDS, LVLS)",LVZS,VNDS,LVLS,NA,NA,NA,2016,21.5,0,2016,0,0,1009,7.4437834602230595
Lithuania,NS,NS,NA,NA,NA,NA,NA,2000,19.6,0,2e3,0,0,59,5.6576768352503635
Lithuania,NS,NS,NA,NA,NA,NA,NA,2008,3.7,0,2008,0,0,646,9.042453212010564
Lithuania,TPP,TPP,NA,NA,NA,NA,NA,2008,15.1,0,2008,0,0,646,9.042453212010564
Lithuania,"TS-LKD (SAJUDIS, TS)",TS-LKD,SAJUDIS,TS,NA,NA,NA,1990,47.4,0,1990,0,0,NaN,2.867325298705668
Lithuania,"TS-LKD (SAJUDIS, TS)",TS-LKD,SAJUDIS,TS,NA,NA,NA,1992,21.2,0,1992,0,1,439,3.8477028241830324
Lithuania,"TS-LKD (SAJUDIS, TS)",TS-LKD,SAJUDIS,TS,NA,NA,NA,1996,31.3,1,1996,0,0,566,7.4332695414421615
Lithuania,"TS-LKD (SAJUDIS, TS)",TS-LKD,SAJUDIS,TS,NA,NA,NA,2000,8.6,0,2e3,1,1,59,5.6576768352503635
Lithuania,"TS-LKD (SAJUDIS, TS)",TS-LKD,SAJUDIS,TS,NA,NA,NA,2004,14.7,0,2004,0,0,214,5.8255927777533065
Lithuania,"TS-LKD (SAJUDIS, TS)",TS-LKD,SAJUDIS,TS,NA,NA,NA,2008,19.6,1,2008,0,0,646,9.042453212010564
Lithuania,"TS-LKD (SAJUDIS, TS)",TS-LKD,SAJUDIS,TS,NA,NA,NA,2012,15.1,0,2012,1,1,786,8.298858576888005
Lithuania,"TS-LKD (SAJUDIS, TS)",TS-LKD,SAJUDIS,TS,NA,NA,NA,2016,21.7,0,2016,0,0,1009,7.4437834602230595
Lithuania,TT (LDP),TT,LDP,NA,NA,NA,NA,2004,11.4,0,2004,0,0,214,5.8255927777533065
Lithuania,TT (LDP),TT,LDP,NA,NA,NA,NA,2008,12.7,1,2008,0,0,646,9.042453212010564
